window,horizon,MAE,RMSE,MASE,WQL
2,7,130.27489156185126,205.0789845164822,0.5703466605311088,0.19578597106388476
2,8,277.94081473023425,408.91266550985,1.1926068356887995,0.30812077771627416
2,9,379.075923923832,516.1218088187413,1.5958906555436034,0.35214907276476975
2,10,331.5545909364776,446.5282055638855,1.393230176157195,0.23771743668668105
2,11,289.3311024773809,390.6570776972665,1.2327995958643458,0.16948308440825918
2,12,243.11689921896507,341.0880276986878,1.0371218833050966,0.11936822964015176
2,13,198.8593331929409,276.86255504566975,0.8932030413726761,0.07884167911774428
2,14,169.0709264037112,241.88605458539408,0.8023194843185322,0.059300075327962894
2,15,275.8142401977608,409.2092062761369,1.18907372037388,0.1109209606709687
2,16,293.38035309764916,388.7681716354405,1.299846188104744,0.13571724526395812
2,17,351.95725711899325,474.2481983076579,1.6064928790622972,0.20132345892572392
2,18,410.3660695502405,555.2482045103565,1.871385459495312,0.2419654940836739
2,19,362.1708171906068,489.40044216503526,1.6968070800539075,0.1894288761670147
2,20,296.0421400872122,465.37436058686217,1.4538989357208076,0.1338509823698342
2,21,314.102760462681,485.1238607077403,1.5419383275100207,0.13850566298863473
2,22,229.10819884621486,374.0397781312221,1.024679121552928,0.14469314101080208
2,23,542.3452215490008,703.2412383144,2.3565684821850454,1.1420835858106633
2,24,561.6392535775354,739.169167009281,2.4219025310649283,1.964901882555478
2,25,607.4481229924749,821.6679753045955,2.107070359165513,1.243261041250942
2,26,876.7035655960009,1080.840365302544,3.6865633874488264,0.4836951286055886
2,27,734.2872865841939,919.0022626553135,3.123423739167796,0.520680874360063
2,28,267.63628696783996,346.8342104375368,1.1458289436287288,0.3210264667822553
2,29,83.73545656295923,114.76575427770526,0.3927767655853901,0.13395759210774652
2,30,53.39143300311179,79.304808816487,0.2424005355296007,0.11343129095447266
2,31,141.68966535880014,201.41516493365717,0.5808109611356997,0.2502002434128092
2,32,251.13319756943952,374.2912319146826,1.019025685590135,0.45216340048909315
2,33,470.90320394895014,615.3583191849289,1.9195702322913546,1.1801567295137172
2,34,593.9163908301256,748.3784686231451,2.4344877542534458,1.7270605028037658
2,35,745.55729949436,923.3963373003845,3.088870791808163,1.7353644705433586
2,36,834.1139131096693,1029.4531602188363,3.4615434985995237,1.408555261026369
2,37,803.9082851506706,1004.3555947633355,3.3233450469997714,0.882394094489014
2,38,570.4148198860635,724.0338095590923,2.4198920609763515,0.31237973009039066
2,39,460.78224503688324,596.1786215570684,1.9056290098831334,0.2040292707222128
2,40,640.9692738361848,805.7222955291114,2.65708065851518,0.6505496214999182
2,41,587.3801821811586,741.9659036491315,2.458313755583267,0.6174221783564421
2,42,485.73637621525006,619.5248134616221,2.0242165856410588,0.324510706856441
2,43,358.40461510937314,454.7692454329545,1.5528081487013812,0.14396033041543158
2,44,366.881090205582,468.37509076674536,1.5790800452206286,0.13099547428332528
2,45,483.204428868416,605.8410778452368,2.0195265067772152,0.2622444803849167
2,46,438.52143104718283,549.5062634022233,1.8286341280975777,0.3355092867165421
2,47,352.57605111751803,445.9813041524323,1.4577474982474972,0.39411889734881483
2,48,358.69463132283624,456.7678597179143,1.4763769596156389,0.6028254333206773
2,49,365.6697560411233,456.3419312561112,1.5172701398967041,0.9293298218063171
2,50,302.0497607114988,376.6612638864321,1.263166461905724,1.4469207018691463
2,51,240.50802685154812,295.99187360039906,1.0113985078862315,1.8602294981582275
2,52,178.49680464084332,220.27863289513067,0.7528338266463143,1.6405783886580334
2,53,120.99250634664145,150.14686708506386,0.5069166350928794,0.8277795498389198
2,54,92.43883786446008,119.6014141436908,0.3831539143179509,0.3054054046859531
2,55,173.78296045156625,283.5009290613889,0.6680389423011348,0.18093384011728728
